
Horizontal dump of pitloc:
ddbkey	id	pit	region	blendrec	path	bean	invbean	simdump	haul	ore	dumpfeed	dumpcapy	binsize	xloc	yloc	pathix	timedump	zloc	signid	unit	load	istiedown	status	linestat	spillage	split	signpost	shoptype	dumpqueue	pctcapy	bays	nopenalty	timelast	radius	gpstype	reason	tdset	prior	availbays	ignunexarr	disablearrchk	
1008166	NR262	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29906	82363	190	60	4549.799805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1008384	NR263	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30319	82376	191	60	4540.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1008602	NR264	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27776	79793	192	60	4601.200195	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1008820	NR265	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27802	82109	193	60	4590.000000	265	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	60	Punto Interm.	-1	0	1	0	0	0	
1009038	NR266	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29335	83764	194	60	4650.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1009256	NR267	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29153	80673	195	60	4597.799805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1009474	NR268	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27890	79980	196	60	4606.600098	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1009692	NR269	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27246	81532	197	60	4509.100098	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1009910	NR270	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27604	82010	198	60	4547.899902	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1010128	NR271	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29546	82781	199	60	4550.799805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	9	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1010346	NR272	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28048	79969	200	60	4600.899902	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1010564	NR273	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28662	80430	201	60	4603.500000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1010782	NR274	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30045	82805	202	60	4549.600098	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1011000	NR276	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28378	80198	203	60	4603.500000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1011218	NR277	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27773	83037	204	60	4545.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1011436	NR278	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30368	82492	205	60	4551.399902	278	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
1011654	NR279	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32453	81594	206	60	4675.600098	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	9	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1011872	NR280	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29953	82321	207	60	4547.600098	280	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	25	Punto Interm.	-1	0	1	0	0	0	
1012090	NR281	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30071	82232	208	60	4532.100098	281	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	18	Punto Interm.	-1	0	1	0	0	0	
1012308	NR282	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30246	82295	209	60	4533.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1012526	NR283	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31043	83346	210	60	4621.000000	283	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	60	Punto Interm.	-1	0	1	0	0	0	
1012744	NR284	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27611	82939	211	60	4545.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1012962	NR285	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29122	82996	212	60	4549.299805	285	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	35	Punto Interm.	-1	0	1	0	0	0	
1013180	NR286	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28214	80162	213	60	4602.299805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1013398	NR287	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28744	80423	214	60	4602.799805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1013616	NR288	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30349	82517	215	60	4551.299805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1013834	NR289	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29153	82921	216	60	4549.899902	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1014052	NR290	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29364	83704	217	60	4655.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1014270	NR291	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27953	82358	218	60	4609.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1014488	NR292	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28766	83579	65535	60	4600.000000	292	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	30	Punto Interm.	-1	0	1	0	0	0	
1014706	NR293	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30297	82269	219	60	4522.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1014924	NR294	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31221	82653	220	60	4599.700195	294	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
1015142	NR295	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28543	80135	221	60	4603.700195	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1015360	NR296	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29094	83654	65535	60	4631.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1015578	NR297	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29433	80842	222	60	4564.200195	297	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	60	Punto Interm.	-1	0	1	0	0	0	
1015796	NR298	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29285	83773	223	60	4654.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1016014	NR299	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29796	82572	224	60	4552.899902	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1016232	NR300	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29141	81426	225	60	4534.600098	300	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
1016450	NR301	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31673	82630	226	60	4627.200195	382	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
1016668	NR302	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28754	81414	227	60	4550.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1016886	NR303	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29430	82776	228	60	4550.299805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1017104	NR304	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28833	83557	229	60	4603.500000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1017322	NR305	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28981	81821	230	60	4552.299805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1017540	NR306	ROSARIO	RF6					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28524	81619	231	60	4549.500000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1017758	NR307	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29478	82821	232	60	4550.399902	307	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	30	Punto Interm.	-1	0	1	0	0	0	
1017976	NR308	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27737	81880	233	60	4549.500000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1018194	NR309	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30092	82266	234	60	4535.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1018412	NR310	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32119	82397	235	60	4663.600098	310	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
1018630	NR311	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30430	82707	236	60	4565.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1018848	NR312	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	33469	80625	237	60	4773.299805	312	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
1019066	NR313	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31321	82954	238	60	4586.700195	313	Nodo	Planta	No	Operativo	Operativo	No	<array>	9	Otro	0	100	0	0	0	60	Punto Interm.	-1	0	1	0	0	0	
1019284	NR314	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30444	82898	239	60	4561.000000	314	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	30	Punto Interm.	-1	0	1	0	0	0	
1019502	NR315	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30999	83181	240	60	4575.100098	315	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
1019720	NR316	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29493	82201	241	60	4548.899902	316	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
1019938	NR317	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30665	83493	242	60	4556.600098	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1020156	NR318	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28430	81116	243	60	4625.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1020374	NR319	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31228	82753	244	60	4590.299805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1020592	NR320	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28679	83062	245	60	4551.299805	320	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	20	Punto Interm.	-1	0	1	0	0	0	
1020810	NR321	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27969	82205	246	60	4610.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1021028	NR322	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30177	82205	247	60	4522.399902	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1021246	NR323	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30423	82546	248	60	4558.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1021464	NR324	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	33322	80864	249	60	4758.200195	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1021682	NR325	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28213	83050	250	60	4555.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1021900	NR326	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28779	81904	251	60	4549.399902	326	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
1022118	NR327	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28791	81366	252	60	4549.399902	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1022336	NR328	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32794	81240	253	60	4714.500000	328	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
1022554	NR329	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29765	81395	254	60	4500.600098	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1022772	NR330	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29473	81409	255	60	4512.799805	330	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	45	Punto Interm.	-1	0	1	0	0	0	
1022990	NR331	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	26607	81549	256	60	4460.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1023208	NR332	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30870	83586	257	60	4625.000000	332	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
1023426	NR333	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28968	81411	258	60	4547.700195	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1023644	NR334	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29238	82075	259	60	4548.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1023862	NR335	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27667	81139	260	60	4637.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1024080	NR336	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29132	81884	261	60	4551.299805	336	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	45	Punto Interm.	-1	0	1	0	0	0	
1024298	NR337	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29845	82183	262	60	4547.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1024516	NR338	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30606	83704	263	60	4635.000000	338	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
1024734	NR339	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28637	81849	264	60	4549.100098	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1024952	NR340	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30459	82630	265	60	4565.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1025170	NR341	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28212	81248	266	60	4600.000000	341	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
1025388	NR342	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29959	82968	267	60	4570.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1025606	NR343	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27880	81240	268	60	4625.000000	343	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
1025824	NR344	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28355	81625	269	60	4548.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1026042	NR345	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28274	81599	270	60	4548.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1026260	NR346	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29032	80760	271	60	4598.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1026478	NR347	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30502	82629	272	60	4565.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1026696	NR348	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30595	82938	273	60	4567.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1026914	NR349	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28050	82417	274	60	4610.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1027132	NR350	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29037	81683	275	60	4555.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1027350	NR351	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28984	81735	276	60	4555.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1027568	NR352	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30409	83763	277	60	4640.000000	352	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
1027786	NR353	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30466	82718	278	60	4565.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1028004	NR354	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27425	82220	279	60	4550.500000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1028222	NR355	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	26818	81473	280	60	4510.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1028440	NR356	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27893	81568	281	60	4520.500000	261	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	30	Punto Interm.	-1	0	1	0	0	0	
1028658	NR357	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29800	83017	282	60	4578.799805	357	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	60	Punto Interm.	-1	0	1	0	0	0	
1028876	NR358	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	26508	81302	283	60	4508.000000	358	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
1029094	NR360	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27510	82513	284	60	4549.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1029312	NR361	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27483	82295	285	60	4552.200195	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1029530	NR362	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	26526	81100	286	60	4508.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1029748	NR363	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30793	82445	287	60	4585.000000	363	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
